idveiculo,dia,mes,diadasemana,hora,Velocidade,Longitude,Latitude,Eventos
199,15,5,7,0.26090277778,37,-44.2179985,-2.549799919,3
200,1,6,3,0.75325231481,21,-44.2179985,-2.600589991,3
202,4,5,3,0.22531250000,32,-44.2179985,-2.600159883,3
209,25,5,3,0.24336805556,31,-44.2179985,-2.600179911,3
211,30,3,3,0.22528935185,29,-44.2179985,-2.600039959,3
211,22,5,7,0.21200231481,22,-44.2179985,-2.600379944,3
214,1,6,3,0.21797453704,19,-44.2179985,-2.60055995,3
218,28,5,6,0.87972222222,45,-44.2179985,-2.600090027,3
226,26,3,6,0.67449074074,28,-44.2179985,-2.600409985,3
226,31,3,4,0.67839120370,21,-44.2179985,-2.60055995,3
226,7,4,4,0.68158564815,31,-44.2179985,-2.599859953,3
226,7,4,4,0.69392361111,35,-44.2179985,-2.550040007,3
226,8,4,5,0.69450231481,33,-44.2179985,-2.600270033,3
226,30,5,1,0.18460648148,29,-44.2179985,-2.600159883,3
17,21,5,6,0.19980324074,34,-44.21789932,-2.599999905,3
17,22,5,7,0.70662037037,36,-44.21789932,-2.599270105,3
17,22,5,7,0.70667824074,36,-44.21789932,-2.599270105,3
17,22,5,7,0.70812500000,36,-44.21789932,-2.599270105,3
19,25,4,1,0.86681712963,54,-44.21789932,-2.599509954,3
19,6,5,5,0.65648148148,30,-44.21789932,-2.599189997,3
19,20,5,5,0.70680555556,31,-44.21789932,-2.599999905,3
20,22,4,5,0.68369212963,34,-44.21789932,-2.601079941,3
24,28,4,4,0.55130787037,22,-44.21789932,-2.581350088,3
26,25,4,1,0.71042824074,32,-44.21789932,-2.59965992,3
27,18,4,1,0.68437500000,23,-44.21789932,-2.590840101,3
27,28,4,4,0.87782407407,33,-44.21789932,-2.599129915,3
30,10,5,2,0.43778935185,45,-44.21789932,-2.582819939,3
32,29,4,5,0.82837962963,43,-44.21789932,-2.549649954,3
39,13,4,3,0.48903935185,42,-44.21789932,-2.582829952,3
41,5,5,4,0.36653935185,25,-44.21789932,-2.599829912,3
42,23,5,1,0.91466435185,18,-44.21789932,-2.5911901,3
46,2,4,6,0.20893518519,32,-44.21789932,-2.599839926,3
47,23,5,1,0.43228009259,45,-44.21789932,-2.549659967,3
49,22,4,5,0.71762731481,29,-44.21789932,-2.600219965,3
51,6,4,3,0.48256944444,39,-44.21789932,-2.599780083,3
53,3,5,2,0.24416666667,24,-44.21789932,-2.599950075,3
54,3,4,7,0.20515046296,24,-44.21789932,-2.599920034,3
54,20,5,5,0.73078703704,28,-44.21789932,-2.5994699,3
56,26,5,4,0.74391203704,42,-44.21789932,-2.599940062,3
61,9,4,6,0.77789351852,36,-44.21789932,-2.599679947,3
62,22,4,5,0.36253472222,19,-44.21789932,-2.601160049,3
63,27,3,7,0.24437500000,42,-44.21789932,-2.582329988,3
63,2,4,6,0.73976851852,28,-44.21789932,-2.599940062,3
63,28,4,4,0.87958333333,30,-44.21789932,-2.599509954,3
64,21,3,1,0.68748842593,38,-44.21789932,-2.599289894,3
66,29,3,2,0.22376157407,32,-44.21789932,-2.599410057,3
66,13,4,3,0.75704861111,18,-44.21789932,-2.601089954,3
70,15,4,5,0.71908564815,36,-44.21789932,-2.599819899,3
70,17,4,7,0.72754629630,33,-44.21789932,-2.599560022,3
70,4,5,3,0.22898148148,27,-44.21789932,-2.574700117,3
70,5,5,4,0.23645833333,27,-44.21789932,-2.599760056,3
72,11,4,1,0.37909722222,37,-44.21789932,-2.599740028,3
79,10,5,2,0.31156250000,35,-44.21789932,-2.599090099,3
89,4,5,3,0.21356481481,36,-44.21789932,-2.581290007,3
90,19,4,2,0.21850694444,31,-44.21789932,-2.600039959,3
90,26,4,2,0.70204861111,24,-44.21789932,-2.601089954,3
91,3,5,2,0.18253472222,26,-44.21789932,-2.599570036,3
91,25,5,3,0.41332175926,39,-44.21789932,-2.598890066,3
94,20,5,5,0.37597222222,53,-44.21789932,-2.598560095,3
99,5,3,6,0.27480324074,36,-44.21789932,-2.549710035,3
101,21,5,6,0.81292824074,35,-44.21789932,-2.599220037,3
108,19,5,4,0.24895833333,38,-44.21789932,-2.599509954,3
114,1,6,3,0.74153935185,20,-44.21789932,-2.574709892,3
134,14,5,6,0.20018518519,28,-44.21789932,-2.599420071,3
160,9,5,1,0.70651620370,32,-44.21789932,-2.599740028,3
166,15,4,5,0.93839120370,41,-44.21789932,-2.581640005,1
166,15,4,5,0.93846064815,39,-44.21789932,-2.581020117,1
176,28,3,1,0.38219907407,46,-44.21789932,-2.582920074,3
190,1,6,3,0.74633101852,38,-44.21789932,-2.509880066,3
199,29,3,2,0.19188657407,43,-44.21789932,-2.599430084,3
199,9,4,6,0.18768518519,36,-44.21789932,-2.59980011,3
199,28,4,4,0.19813657407,42,-44.21789932,-2.599299908,3
202,24,5,2,0.20631944444,34,-44.21789932,-2.599809885,3
217,7,5,6,0.28531250000,27,-44.21789932,-2.601089954,3
218,31,5,2,0.21396990741,36,-44.21789932,-2.599910021,3
220,31,5,2,0.37370370370,25,-44.21789932,-2.591029882,3
224,30,5,1,0.90694444444,46,-44.21789932,-2.58288002,3
226,10,4,7,0.18947916667,30,-44.21789932,-2.600090027,3
226,31,5,2,0.18471064815,40,-44.21789932,-2.599730015,3
7,24,5,2,0.28378472222,31,-44.21780014,-2.514820099,3
15,22,4,5,0.21873842593,34,-44.21780014,-2.598730087,3
16,5,4,2,0.54636574074,27,-44.21780014,-2.601089954,3
19,22,4,5,0.73240740741,18,-44.21780014,-2.578459978,3
24,4,5,3,0.21589120370,25,-44.21780014,-2.598860025,3
26,20,4,3,0.19452546296,36,-44.21780014,-2.598809958,3
26,28,4,4,0.21245370370,19,-44.21780014,-2.579099894,3
26,27,5,5,0.71083333333,44,-44.21780014,-2.580559969,3
27,28,4,4,0.86181712963,34,-44.21780014,-2.518069983,3
27,7,5,6,0.73542824074,20,-44.21780014,-2.515180111,3
30,26,4,2,0.21115740741,22,-44.21780014,-2.598999977,3
30,26,5,4,0.63379629630,31,-44.21780014,-2.599329948,3
46,7,4,4,0.69240740741,22,-44.21780014,-2.598959923,3
47,24,5,2,0.51636574074,29,-44.21780014,-2.598949909,3
49,22,4,5,0.45917824074,20,-44.21780014,-2.601119995,3
51,3,3,4,0.18725694444,22,-44.21780014,-2.579129934,3
54,25,5,3,0.26876157407,38,-44.21780014,-2.582969904,3
56,20,4,3,0.22241898148,38,-44.21780014,-2.577869892,3
56,22,4,5,0.71931712963,38,-44.21780014,-2.598560095,3
56,7,5,6,0.24807870370,23,-44.21780014,-2.59890008,3
58,22,4,5,0.74265046296,20,-44.21780014,-2.601099968,3
59,27,4,3,0.70887731481,24,-44.21780014,-2.601130009,3
60,22,4,5,0.21861111111,34,-44.21780014,-2.598500013,3
63,27,3,7,0.24532407407,44,-44.21780014,-2.578439951,3
64,5,5,4,0.20699074074,32,-44.21780014,-2.601099968,3
66,23,4,6,0.22270833333,31,-44.21780014,-2.599240065,3
66,5,5,4,0.22219907407,21,-44.21780014,-2.590909958,3
68,14,4,4,0.25459490741,42,-44.21780014,-2.598700047,3
69,18,5,3,0.76752314815,29,-44.21780014,-2.518130064,3
71,10,5,2,0.40138888889,25,-44.21780014,-2.601119995,3
72,8,4,5,0.35937500000,27,-44.21780014,-2.56930995,3
72,16,4,6,0.72228009259,23,-44.21780014,-2.601160049,3
73,19,4,2,0.38407407407,15,-44.21780014,-2.591320038,3
74,19,3,6,0.72271990741,26,-44.21780014,-2.524869919,3
80,20,3,7,0.21277777778,36,-44.21780014,-2.576390028,3
85,4,5,3,0.21571759259,35,-44.21780014,-2.578299999,3
88,5,5,4,0.42689814815,24,-44.21780014,-2.601140022,3
89,2,4,6,0.20935185185,35,-44.21780014,-2.578929901,3
90,5,5,4,0.22137731481,31,-44.21780014,-2.578130007,3
91,3,5,2,0.18259259259,27,-44.21780014,-2.599289894,3
91,25,5,3,0.18792824074,18,-44.21780014,-2.579509974,3
122,29,5,7,0.25260416667,35,-44.21780014,-2.552910089,3
122,30,5,1,0.18886574074,42,-44.21780014,-2.577939987,3
123,28,5,6,0.86392361111,34,-44.21780014,-2.518110037,3
126,17,5,2,0.20222222222,46,-44.21780014,-2.598500013,3
131,3,5,2,0.89863425926,38,-44.21780014,-2.599230051,3
146,1,6,3,0.83078703704,32,-44.21780014,-2.598479986,3
154,9,5,1,0.45311342593,46,-44.21780014,-2.598279953,3
156,31,5,2,0.47575231481,37,-44.21780014,-2.598799944,3
166,8,5,7,0.69508101852,37,-44.21780014,-2.58149004,3
171,7,4,4,0.28731481481,44,-44.21780014,-2.580919981,3
171,15,4,5,0.28129629630,49,-44.21780014,-2.576499939,3
171,18,5,3,0.75517361111,28,-44.21780014,-2.574729919,3
176,28,4,4,0.91587962963,37,-44.21780014,-2.598670006,1
180,30,5,1,0.74200231481,37,-44.21780014,-2.582910061,3
186,28,5,6,0.71203703704,27,-44.21780014,-2.578789949,3
186,29,5,7,0.70968750000,41,-44.21780014,-2.58130002,3
197,25,4,1,0.89875000000,44,-44.21780014,-2.598259926,3
197,21,5,6,0.36049768519,19,-44.21780014,-2.599149942,3
202,6,5,5,0.22675925926,43,-44.21780014,-2.578370094,3
208,28,5,6,0.22907407407,17,-44.21780014,-2.579080105,3
210,1,5,7,0.22056712963,34,-44.21780014,-2.601099968,3
210,10,5,2,0.20564814815,30,-44.21780014,-2.599329948,3
211,12,4,2,0.22363425926,45,-44.21780014,-2.577610016,3
225,1,6,3,0.74649305556,39,-44.21780014,-2.57791996,3
226,2,4,6,0.67959490741,55,-44.21780014,-2.577450037,3
226,14,4,4,0.88526620370,29,-44.21780014,-2.582969904,3
226,30,5,1,0.68500000000,39,-44.21780014,-2.580019951,3
7,18,5,3,0.28464120370,15,-44.21770096,-2.514009953,3
17,23,5,1,0.70991898148,28,-44.21770096,-2.578759909,3
21,21,5,6,0.75129629630,35,-44.21770096,-2.601079941,3
26,28,4,4,0.40637731481,45,-44.21770096,-2.597879887,3
26,25,4,1,0.71428240741,50,-44.21770096,-2.576730013,3
27,21,4,4,0.23938657407,55,-44.21770096,-2.597790003,3
27,22,4,5,0.74067129630,26,-44.21770096,-2.513190031,3
46,28,4,4,0.70317129630,33,-44.21770096,-2.598050117,3
46,29,4,5,0.19836805556,42,-44.21770096,-2.598190069,3
46,26,5,4,0.70740740741,35,-44.21770096,-2.577419996,3
47,26,5,4,0.92089120370,44,-44.21770096,-2.59800005,3
53,6,5,5,0.26737268519,34,-44.21770096,-2.572170019,3
53,17,5,2,0.24548611111,45,-44.21770096,-2.57449007,3
57,5,5,4,0.23726851852,23,-44.21770096,-2.601130009,3
59,7,4,4,0.20594907407,23,-44.21770096,-2.601119995,3
59,7,4,4,0.20666666667,39,-44.21770096,-2.598059893,3
63,2,4,6,0.22664351852,38,-44.21770096,-2.59829998,3
63,17,5,2,0.24487268519,50,-44.21770096,-2.582969904,3
64,16,4,6,0.39862268519,41,-44.21770096,-2.583019972,3
64,21,5,6,0.20493055556,39,-44.21770096,-2.598570108,3
67,6,5,5,0.23469907407,17,-44.21770096,-2.597959995,3
70,20,5,5,0.88061342593,19,-44.21770096,-2.601089954,3
71,27,5,5,0.23488425926,55,-44.21770096,-2.542740107,3
72,2,4,6,0.25454861111,25,-44.21770096,-2.568310022,3
72,20,4,3,0.22583333333,39,-44.21770096,-2.576590061,3
72,23,4,6,0.38644675926,26,-44.21770096,-2.601119995,3
75,13,5,5,0.25097222222,39,-44.21770096,-2.598439932,3
77,7,5,6,0.26521990741,26,-44.21770096,-2.598500013,3
83,22,4,5,0.18403935185,29,-44.21770096,-2.601109982,3
84,10,5,2,0.18040509259,32,-44.21770096,-2.601119995,3
88,23,5,1,0.16394675926,35,-44.21770096,-2.601099968,3
88,23,5,1,0.16451388889,48,-44.21770096,-2.598059893,3
89,5,4,2,0.86434027778,25,-44.21770096,-2.569250107,3
89,12,4,2,0.73973379630,24,-44.21770096,-2.568470001,3
89,16,5,1,0.24414351852,28,-44.21770096,-2.568130016,3
91,15,5,7,0.68619212963,30,-44.21770096,-2.575769901,3
91,26,5,4,0.68767361111,53,-44.21770096,-2.576129913,3
96,11,5,3,0.26231481481,43,-44.21770096,-2.598210096,3
96,24,5,2,0.25956018519,34,-44.21770096,-2.601069927,3
107,25,5,3,0.26309027778,44,-44.21770096,-2.598629951,3
107,25,5,3,0.26312500000,45,-44.21770096,-2.598289967,3
112,26,5,4,0.79045138889,38,-44.21770096,-2.598320007,3
134,29,5,7,0.74187500000,20,-44.21770096,-2.518840075,3
151,29,5,7,0.50481481481,21,-44.21770096,-2.590749979,3
160,28,5,6,0.20585648148,41,-44.21770096,-2.582979918,3
165,28,5,6,0.29055555556,18,-44.21770096,-2.499209881,3
166,12,5,4,0.43201388889,37,-44.21770096,-2.598540068,3
171,16,4,6,0.27809027778,15,-44.21770096,-2.590729952,3
171,19,5,4,0.28119212963,37,-44.21770096,-2.5745399,3
176,8,4,5,0.89960648148,31,-44.21770096,-2.583009958,3
180,30,5,1,0.74025462963,18,-44.21770096,-2.59078002,3
194,31,5,2,0.76053240741,29,-44.21770096,-2.598380089,3
199,25,5,3,0.18327546296,40,-44.21770096,-2.598390102,3
201,20,5,5,0.27773148148,43,-44.21770096,-2.601089954,3
209,20,5,5,0.47210648148,30,-44.21770096,-2.601089954,3
210,1,5,7,0.22114583333,44,-44.21770096,-2.59800005,3
211,25,3,5,0.39109953704,38,-44.21770096,-2.597500086,3
214,30,5,1,0.75162037037,35,-44.21770096,-2.598459959,3
224,1,6,3,0.18912037037,20,-44.21770096,-2.591330051,3
226,3,4,7,0.18050925926,51,-44.21770096,-2.59781003,3
7,10,5,2,0.25545138889,34,-44.21760178,-2.597690105,3
17,23,5,1,0.71008101852,42,-44.21760178,-2.577399969,3
24,3,5,2,0.21237268519,29,-44.21760178,-2.597640038,3
25,27,4,3,0.26086805556,36,-44.21760178,-2.597150087,3
26,20,4,3,0.19406250000,35,-44.21760178,-2.601089954,3
26,20,4,3,0.19831018519,33,-44.21760178,-2.573829889,3
30,3,5,2,0.70391203704,35,-44.21760178,-2.601109982,3
30,3,5,2,0.70579861111,35,-44.21760178,-2.601109982,3
30,3,5,2,0.70623842593,35,-44.21760178,-2.601109982,3
30,6,5,5,0.46543981481,45,-44.21760178,-2.58314991,3
36,12,5,4,0.69254629630,36,-44.21760178,-2.596820116,3
40,1,5,7,0.26853009259,30,-44.21760178,-2.601140022,3
43,25,5,3,0.25189814815,45,-44.21760178,-2.597709894,3
46,23,4,6,0.20013888889,39,-44.21760178,-2.601099968,3
46,22,5,7,0.20660879630,38,-44.21760178,-2.574399948,3
47,9,4,6,0.84719907407,24,-44.21760178,-2.552949905,3
47,21,4,4,0.35251157407,54,-44.21760178,-2.482789993,3
48,12,4,2,0.20394675926,25,-44.21760178,-2.601130009,3
56,6,5,5,0.25241898148,40,-44.21760178,-2.597440004,3
63,23,5,1,0.74284722222,42,-44.21760178,-2.597539902,1
63,3,4,7,0.74395833333,33,-44.21760178,-2.597440004,3
63,23,4,6,0.22459490741,35,-44.21760178,-2.601089954,3
64,23,4,6,0.20849537037,44,-44.21760178,-2.597429991,3
66,9,4,6,0.74599537037,34,-44.21760178,-2.583120108,3
70,1,5,7,0.23094907407,16,-44.21760178,-2.591449976,3
72,6,4,3,0.22028935185,21,-44.21760178,-2.601130009,3
78,8,5,7,0.20444444444,35,-44.21760178,-2.597340107,3
79,12,5,4,0.69675925926,44,-44.21760178,-2.552920103,3
83,11,5,3,0.18506944444,51,-44.21760178,-2.597899914,3
88,25,5,3,0.89693287037,34,-44.21760178,-2.583129883,3
90,31,3,4,0.89173611111,37,-44.21760178,-2.596980095,3
92,24,4,7,0.20771990741,39,-44.21760178,-2.597820044,3
122,30,5,1,0.25596064815,34,-44.21760178,-2.552860022,3
134,4,5,3,0.21755787037,50,-44.21760178,-2.583090067,3
135,31,5,2,0.36159722222,18,-44.21760178,-2.501820087,3
136,31,5,2,0.68302083333,27,-44.21760178,-2.573839903,3
166,12,5,4,0.69436342593,39,-44.21760178,-2.597640038,3
171,5,5,4,0.28037037037,32,-44.21760178,-2.574009895,3
